user_id,days_signup_age,recency_days,frequency_total,session_duration_avg,feature_count_used,device_type,os_type,user_segment,region,dropoff_label,activity_per_day,recency_ratio,feature_use_ratio,engagement_depth_score,dropoff_risk_proxy,device_risk_weight,segment_risk_weight,weighted_risk_proxy
2010.0,472.0,5.0,46.0,17.1,5.0,mobile,linux,free,south,0,0.09725158562367865,0.010570824524312896,0.10638297872340426,85.5,-15.629999999999999,1.0,1.0,-15.629999999999999
2011.0,377.0,78.0,19.0,8.55,13.0,tablet,windows,premium,west,0,0.05026455026455026,0.20634920634920634,0.65,111.15,34.285,0.8,0.3,10.285499999999999
2012.0,305.0,52.0,40.0,11.02,14.0,mobile,mac,free,north,0,0.13071895424836602,0.16993464052287582,0.34146341463414637,154.28,12.293999999999997,1.0,1.0,12.293999999999997
2013.0,137.0,78.0,36.0,9.5,7.0,mobile,windows,free,north,1,0.2608695652173913,0.5652173913043478,0.1891891891891892,66.5,32.15,1.0,1.0,32.15
2014.0,675.0,92.0,30.0,13.84,4.0,desktop,ios,free,west,1,0.04437869822485207,0.13609467455621302,0.12903225806451613,55.36,41.94799999999999,0.6,1.0,41.94799999999999
2015.0,483.0,82.0,37.0,4.41,5.0,mobile,mac,premium,south,1,0.07644628099173553,0.16942148760330578,0.13157894736842105,22.05,36.626999999999995,1.0,0.3,10.988099999999998
2016.0,253.0,78.0,31.0,17.75,7.0,desktop,mac,premium,south,0,0.1220472440944882,0.30708661417322836,0.21875,124.25,30.924999999999994,0.6,0.3,9.277499999999998
2017.0,319.0,100.0,28.0,14.14,5.0,mobile,ios,premium,north,1,0.0875,0.3125,0.1724137931034483,70.7,46.758,1.0,0.3,14.0274
2018.0,538.0,84.0,44.0,14.36,8.0,mobile,windows,premium,south,0,0.08163265306122448,0.15584415584415584,0.17777777777777778,114.88,31.892,1.0,0.3,9.567599999999999
2019.0,533.0,97.0,32.0,2.55,2.0,tablet,linux,free,east,1,0.0599250936329588,0.18164794007490637,0.06060606060606061,5.1,48.635,0.8,1.0,48.635
2020.0,352.0,48.0,41.0,7.84,1.0,mobile,windows,free,north,0,0.11614730878186968,0.1359773371104816,0.023809523809523808,7.84,15.797999999999996,1.0,1.0,15.797999999999996
2021.0,242.0,24.0,38.0,17.96,1.0,desktop,mac,premium,west,0,0.15637860082304528,0.09876543209876543,0.02564102564102564,17.96,-0.8880000000000013,0.6,0.3,-0.2664000000000004
2022.0,491.0,28.0,26.0,11.29,11.0,mobile,android,free,south,0,0.052845528455284556,0.056910569105691054,0.4074074074074074,124.19,2.513000000000001,1.0,1.0,2.513000000000001
2023.0,490.0,73.0,32.0,5.1,13.0,mobile,windows,trial,west,0,0.06517311608961303,0.14867617107942974,0.3939393939393939,66.3,29.069999999999997,1.0,0.8,23.256
2024.0,449.0,63.0,45.0,12.89,2.0,mobile,windows,trial,south,1,0.1,0.14,0.043478260869565216,25.78,21.882999999999996,1.0,0.8,17.506399999999996
2025.0,80.0,9.0,32.0,14.72,13.0,mobile,linux,free,east,0,0.3950617283950617,0.1111111111111111,0.3939393939393939,191.36,-12.216000000000001,1.0,1.0,-12.216000000000001
2026.0,360.0,24.0,44.0,14.13,3.0,desktop,android,free,west,0,0.12188365650969529,0.0664819944598338,0.06666666666666667,42.39,-2.0390000000000015,0.6,1.0,-2.0390000000000015
2027.0,459.0,116.0,39.0,11.4,1.0,mobile,windows,free,east,1,0.08478260869565217,0.25217391304347825,0.025,11.4,56.029999999999994,1.0,1.0,56.029999999999994
2028.0,695.0,87.0,31.0,16.54,5.0,mobile,mac,free,west,1,0.04454022988505747,0.125,0.15625,82.69999999999999,37.488,1.0,1.0,37.488
2029.0,397.0,90.0,37.0,9.19,5.0,mobile,mac,free,east,1,0.09296482412060302,0.22613065326633167,0.13157894736842105,45.949999999999996,39.993,1.0,1.0,39.993
2030.0,269.0,23.0,31.0,14.16,14.0,desktop,windows,free,south,0,0.11481481481481481,0.08518518518518518,0.4375,198.24,-3.798000000000002,0.6,1.0,-3.798000000000002
2031.0,419.0,7.0,40.0,12.54,2.0,mobile,android,free,west,0,0.09523809523809523,0.016666666666666666,0.04878048780487805,25.08,-10.362,1.0,1.0,-10.362
2032.0,154.0,34.0,30.0,11.47,14.0,mobile,mac,free,west,0,0.1935483870967742,0.21935483870967742,0.45161290322580644,160.58,3.8589999999999973,1.0,1.0,3.8589999999999973
2033.0,93.0,102.0,28.0,10.48,13.0,mobile,ios,trial,west,0,0.2978723404255319,1.0851063829787233,0.4482758620689655,136.24,45.855999999999995,1.0,0.8,36.684799999999996
2034.0,504.0,60.0,40.0,10.63,7.0,desktop,ios,premium,west,0,0.07920792079207921,0.1188118811881188,0.17073170731707318,74.41000000000001,20.011,0.6,0.3,6.003299999999999
2035.0,720.0,94.0,32.0,12.13,10.0,tablet,android,free,north,1,0.044382801664355064,0.130374479889043,0.30303030303030304,121.30000000000001,40.760999999999996,0.8,1.0,40.760999999999996
2036.0,622.0,58.0,35.0,10.83,8.0,mobile,mac,trial,west,0,0.056179775280898875,0.09309791332263243,0.2222222222222222,86.64,19.601,1.0,0.8,15.6808
2037.0,438.0,58.0,35.0,14.93,13.0,mobile,ios,trial,north,0,0.07972665148063782,0.13211845102505695,0.3611111111111111,194.09,16.371,1.0,0.8,13.0968
2038.0,58.0,72.0,31.0,9.86,3.0,mobile,ios,trial,south,1,0.5254237288135594,1.2203389830508475,0.09375,29.58,31.291999999999998,1.0,0.8,25.0336
2039.0,721.0,115.0,36.0,18.27,14.0,desktop,mac,premium,west,1,0.04986149584487535,0.1592797783933518,0.3783783783783784,255.78,48.919,0.6,0.3,14.675699999999999
2040.0,344.0,52.0,29.0,9.68,6.0,mobile,linux,trial,east,0,0.08405797101449275,0.15072463768115943,0.2,58.08,18.646,1.0,0.8,14.916800000000002
2041.0,232.0,71.0,48.0,15.68,14.0,mobile,mac,free,north,0,0.20600858369098712,0.30472103004291845,0.2857142857142857,219.51999999999998,20.296,1.0,1.0,20.296
2042.0,654.0,110.0,37.0,15.85,14.0,desktop,ios,premium,west,0,0.05648854961832061,0.16793893129770993,0.3684210526315789,221.9,46.394999999999996,0.6,0.3,13.918499999999998
2043.0,552.0,44.0,25.0,12.66,12.0,mobile,mac,trial,east,0,0.045207956600361664,0.07956600361663653,0.46153846153846156,151.92000000000002,11.551999999999996,1.0,0.8,9.241599999999996
2044.0,554.0,100.0,36.0,12.31,12.0,mobile,ios,free,west,1,0.06486486486486487,0.18018018018018017,0.32432432432432434,147.72,42.507000000000005,1.0,1.0,42.507000000000005
2045.0,224.0,64.0,34.0,9.08,7.0,desktop,linux,trial,west,0,0.1511111111111111,0.28444444444444444,0.2,63.56,24.375999999999998,0.6,0.8,19.500799999999998
2046.0,724.0,105.0,32.0,9.93,10.0,desktop,ios,free,east,0,0.044137931034482755,0.14482758620689656,0.30303030303030304,99.3,48.021,0.6,1.0,48.021
2047.0,347.0,56.0,40.0,12.88,4.0,desktop,mac,trial,south,0,0.11494252873563218,0.16091954022988506,0.0975609756097561,51.52,18.136,0.6,0.8,14.5088
2048.0,401.0,75.0,38.0,11.82,4.0,mobile,android,trial,north,1,0.0945273631840796,0.1865671641791045,0.10256410256410256,47.28,30.354,1.0,0.8,24.2832
2049.0,555.0,38.0,37.0,16.73,11.0,mobile,mac,trial,east,0,0.06654676258992806,0.0683453237410072,0.2894736842105263,184.03,4.131,1.0,0.8,3.3048
2050.0,491.0,76.0,35.0,10.18,11.0,mobile,android,free,south,1,0.07113821138211382,0.15447154471544716,0.3055555555555556,111.97999999999999,29.396,1.0,1.0,29.396
2051.0,150.0,39.0,31.0,10.42,4.0,desktop,ios,free,south,0,0.2052980132450331,0.2582781456953642,0.125,41.68,10.924,0.6,1.0,10.924
2052.0,241.0,73.0,31.0,5.34,14.0,desktop,windows,premium,east,0,0.128099173553719,0.30165289256198347,0.4375,74.75999999999999,28.848,0.6,0.3,8.654399999999999
2053.0,282.0,94.0,33.0,14.57,10.0,mobile,mac,free,south,1,0.1166077738515901,0.3321554770318021,0.29411764705882354,145.7,39.778999999999996,1.0,1.0,39.778999999999996
2054.0,693.0,52.0,30.0,14.21,14.0,mobile,linux,premium,north,0,0.043227665706051875,0.07492795389048991,0.45161290322580644,198.94,13.836999999999996,1.0,0.3,4.151099999999999
2055.0,530.0,51.0,45.0,15.91,7.0,mobile,linux,free,west,0,0.0847457627118644,0.096045197740113,0.15217391304347827,111.37,11.776999999999997,1.0,1.0,11.776999999999997
2056.0,286.0,38.0,31.0,16.13,9.0,desktop,linux,trial,south,0,0.10801393728222997,0.13240418118466898,0.28125,145.17,6.611000000000002,0.6,0.8,5.288800000000002
2057.0,544.0,87.0,28.0,15.16,10.0,mobile,ios,free,east,1,0.05137614678899083,0.1596330275229358,0.3448275862068966,151.6,36.651999999999994,1.0,1.0,36.651999999999994
2058.0,546.0,71.0,35.0,15.32,3.0,desktop,ios,trial,east,0,0.06398537477148081,0.12979890310786105,0.08333333333333333,45.96,28.054000000000002,0.6,0.8,22.443200000000004
2059.0,305.0,61.0,36.0,14.44,4.0,desktop,android,premium,north,0,0.11764705882352941,0.19934640522875818,0.10810810810810811,57.76,21.668,0.6,0.3,6.5004
2060.0,312.0,3.0,23.0,15.06,14.0,mobile,ios,free,west,0,0.07348242811501597,0.009584664536741214,0.5833333333333334,210.84,-14.068000000000001,1.0,1.0,-14.068000000000001
2061.0,656.0,13.0,23.0,4.63,10.0,desktop,mac,free,west,0,0.0350076103500761,0.0197869101978691,0.4166666666666667,46.3,-3.3390000000000004,0.6,1.0,-3.3390000000000004
2062.0,423.0,0.0,41.0,7.6,8.0,desktop,android,premium,east,0,0.09669811320754718,0.0,0.19047619047619047,60.8,-15.73,0.6,0.3,-4.719
2063.0,134.0,102.0,19.0,6.95,1.0,desktop,android,free,west,1,0.14074074074074075,0.7555555555555555,0.05,6.95,53.964999999999996,0.6,1.0,53.964999999999996
2064.0,533.0,102.0,38.0,17.08,1.0,mobile,windows,free,east,1,0.07116104868913857,0.19101123595505617,0.02564102564102564,17.08,46.175999999999995,1.0,1.0,46.175999999999995
2065.0,442.0,8.0,28.0,8.87,8.0,mobile,mac,free,south,0,0.06320541760722348,0.01805869074492099,0.27586206896551724,70.96,-8.061,1.0,1.0,-8.061
2066.0,386.0,5.0,30.0,9.51,2.0,mobile,mac,free,north,0,0.07751937984496124,0.012919896640826873,0.06451612903225806,19.02,-8.153,1.0,1.0,-8.153
2067.0,537.0,93.0,40.0,12.03,2.0,mobile,ios,trial,west,1,0.07434944237918216,0.17286245353159851,0.04878048780487805,24.06,41.391,1.0,0.8,33.1128
2068.0,664.0,62.0,33.0,7.03,9.0,mobile,mac,free,east,1,0.04962406015037594,0.09323308270676692,0.2647058823529412,63.27,23.240999999999993,1.0,1.0,23.240999999999993
2069.0,261.0,37.0,45.0,13.52,14.0,desktop,mac,free,south,0,0.1717557251908397,0.14122137404580154,0.30434782608695654,189.28,1.2939999999999987,0.6,1.0,1.2939999999999987
2070.0,323.0,73.0,37.0,3.48,12.0,mobile,ios,free,west,1,0.11419753086419752,0.22530864197530864,0.3157894736842105,41.76,28.706,1.0,1.0,28.706
2071.0,162.0,28.0,34.0,7.29,7.0,mobile,android,free,east,0,0.2085889570552147,0.17177914110429449,0.2,51.03,3.313000000000001,1.0,1.0,3.313000000000001
2072.0,482.0,23.0,33.0,12.8,14.0,tablet,ios,premium,south,0,0.06832298136645963,0.047619047619047616,0.4117647058823529,179.20000000000002,-3.8900000000000015,0.8,0.3,-1.1670000000000005
2073.0,311.0,44.0,41.0,7.03,9.0,desktop,mac,premium,north,0,0.13141025641025642,0.14102564102564102,0.21428571428571427,63.27,10.440999999999999,0.6,0.3,3.1322999999999994
2074.0,269.0,107.0,43.0,17.2,14.0,mobile,mac,free,west,1,0.15925925925925927,0.3962962962962963,0.3181818181818182,240.79999999999998,42.690000000000005,1.0,1.0,42.690000000000005
2075.0,517.0,92.0,42.0,12.19,4.0,tablet,android,premium,north,1,0.08108108108108109,0.1776061776061776,0.09302325581395349,48.76,39.443,0.8,0.3,11.832899999999999
2076.0,315.0,22.0,33.0,16.53,9.0,mobile,mac,free,south,0,0.10443037974683544,0.06962025316455696,0.2647058823529412,148.77,-3.6090000000000013,1.0,1.0,-3.6090000000000013
2077.0,355.0,67.0,40.0,13.43,13.0,desktop,linux,premium,east,0,0.11235955056179775,0.18820224719101122,0.3170731707317073,174.59,20.970999999999997,0.6,0.3,6.291299999999999
2078.0,338.0,106.0,34.0,11.95,14.0,mobile,linux,free,east,1,0.10029498525073746,0.31268436578171094,0.4,167.29999999999998,45.91499999999999,1.0,1.0,45.91499999999999
2079.0,210.0,114.0,36.0,8.01,13.0,desktop,linux,free,east,1,0.17061611374407584,0.5402843601895735,0.35135135135135137,104.13,51.79699999999999,0.6,1.0,51.79699999999999
2080.0,118.0,91.0,40.0,15.72,3.0,desktop,ios,free,west,1,0.33613445378151263,0.7647058823529411,0.07317073170731707,47.160000000000004,38.684,0.6,1.0,38.684
2081.0,609.0,15.0,34.0,13.77,9.0,desktop,windows,free,east,0,0.05573770491803279,0.02459016393442623,0.2571428571428571,123.92999999999999,-7.231,0.6,1.0,-7.231
2082.0,94.0,28.0,30.0,20.34,2.0,mobile,linux,free,west,0,0.3157894736842105,0.29473684210526313,0.06451612903225806,40.68,2.3980000000000015,1.0,1.0,2.3980000000000015
2083.0,257.0,26.0,38.0,15.31,6.0,tablet,mac,free,east,0,0.14728682170542637,0.10077519379844961,0.15384615384615385,91.86,-0.8930000000000007,0.8,1.0,-0.8930000000000007
2084.0,497.0,18.0,33.0,10.41,1.0,mobile,mac,free,south,1,0.06626506024096386,0.03614457831325301,0.029411764705882353,10.41,-0.9730000000000009,1.0,1.0,-0.9730000000000009
2085.0,121.0,21.0,44.0,13.16,11.0,desktop,android,trial,south,0,0.36065573770491804,0.1721311475409836,0.24444444444444444,144.76,-6.748000000000001,0.6,0.8,-5.398400000000001
2086.0,488.0,37.0,37.0,13.69,11.0,mobile,android,trial,south,0,0.07566462167689161,0.07566462167689161,0.2894736842105263,150.59,4.443,1.0,0.8,3.5544
2087.0,543.0,66.0,26.0,16.65,2.0,mobile,linux,free,south,1,0.04779411764705882,0.1213235294117647,0.07407407407407407,33.3,27.305000000000003,1.0,1.0,27.305000000000003
2088.0,494.0,47.0,33.0,17.29,13.0,tablet,android,free,west,0,0.06666666666666667,0.09494949494949495,0.38235294117647056,224.76999999999998,9.562999999999999,0.8,1.0,9.562999999999999
2089.0,243.0,50.0,30.0,11.35,12.0,desktop,android,trial,north,0,0.12295081967213115,0.20491803278688525,0.3870967741935484,136.2,14.294999999999998,0.6,0.8,11.436
2090.0,43.0,29.0,27.0,7.14,12.0,mobile,windows,trial,south,0,0.6136363636363636,0.6590909090909091,0.42857142857142855,85.67999999999999,3.7079999999999984,1.0,0.8,2.966399999999999
2091.0,651.0,18.0,46.0,4.58,7.0,desktop,ios,free,north,0,0.0705521472392638,0.027607361963190184,0.14893617021276595,32.06,-4.8740000000000006,0.6,1.0,-4.8740000000000006
2092.0,258.0,119.0,26.0,7.44,14.0,mobile,mac,free,north,1,0.10038610038610038,0.4594594594594595,0.5185185185185185,104.16000000000001,57.06799999999999,1.0,1.0,57.06799999999999
2093.0,593.0,71.0,37.0,9.63,14.0,mobile,ios,free,south,0,0.06228956228956229,0.11952861952861953,0.3684210526315789,134.82000000000002,24.861,1.0,1.0,24.861
2094.0,168.0,27.0,51.0,18.02,8.0,mobile,android,free,south,0,0.30177514792899407,0.15976331360946747,0.15384615384615385,144.16,-5.156000000000001,1.0,1.0,-5.156000000000001
2095.0,143.0,97.0,28.0,18.08,6.0,mobile,ios,trial,south,1,0.19444444444444445,0.6736111111111112,0.20689655172413793,108.47999999999999,43.376,1.0,0.8,34.7008
2096.0,574.0,99.0,28.0,15.84,11.0,mobile,ios,premium,east,1,0.04869565217391304,0.17217391304347826,0.3793103448275862,174.24,43.248,1.0,0.3,12.9744
2097.0,687.0,116.0,31.0,16.92,1.0,desktop,android,trial,north,1,0.04505813953488372,0.1686046511627907,0.03125,16.92,56.373999999999995,0.6,0.8,45.099199999999996
2098.0,632.0,19.0,33.0,9.17,5.0,desktop,android,free,east,0,0.052132701421800945,0.030015797788309637,0.14705882352941177,45.85,-1.6009999999999995,0.6,1.0,-1.6009999999999995
2099.0,555.0,76.0,32.0,5.94,1.0,mobile,ios,premium,south,1,0.05755395683453238,0.1366906474820144,0.030303030303030304,5.94,35.418,1.0,0.3,10.625399999999999
2100.0,202.0,117.0,40.0,7.97,11.0,desktop,windows,free,north,1,0.19704433497536947,0.5763546798029556,0.2682926829268293,87.67,53.409000000000006,0.6,1.0,53.409000000000006
2101.0,669.0,96.0,23.0,3.86,1.0,mobile,linux,premium,west,1,0.034328358208955224,0.14328358208955225,0.041666666666666664,3.86,50.291999999999994,1.0,0.3,15.087599999999998
2102.0,497.0,27.0,38.0,7.54,11.0,tablet,android,free,east,0,0.07630522088353414,0.05421686746987952,0.28205128205128205,82.94,0.03799999999999848,0.8,1.0,0.03799999999999848
2103.0,150.0,107.0,36.0,9.98,8.0,desktop,linux,trial,south,1,0.23841059602649006,0.7086092715231788,0.21621621621621623,79.84,49.006,0.6,0.8,39.204800000000006
2104.0,120.0,50.0,35.0,12.67,7.0,tablet,android,free,east,0,0.2892561983471074,0.4132231404958678,0.19444444444444445,88.69,14.649000000000001,0.8,1.0,14.649000000000001
2105.0,639.0,58.0,34.0,12.54,9.0,desktop,windows,free,east,0,0.053125,0.090625,0.2571428571428571,112.85999999999999,18.937999999999995,0.6,1.0,18.937999999999995
2106.0,222.0,67.0,31.0,9.24,1.0,desktop,ios,free,east,1,0.13901345291479822,0.3004484304932735,0.03125,9.24,29.278,0.6,1.0,29.278
2107.0,566.0,92.0,35.0,14.28,12.0,mobile,android,free,east,1,0.06172839506172839,0.16225749559082892,0.3333333333333333,171.35999999999999,37.366,1.0,1.0,37.366
2108.0,127.0,14.0,32.0,9.32,4.0,desktop,linux,free,south,0,0.25,0.109375,0.12121212121212122,37.28,-3.9959999999999996,0.6,1.0,-3.9959999999999996
2109.0,226.0,64.0,42.0,12.04,12.0,desktop,linux,free,east,0,0.18502202643171806,0.28193832599118945,0.27906976744186046,144.48,19.488,0.6,1.0,19.488
2110.0,228.0,98.0,32.0,7.56,13.0,mobile,mac,free,west,1,0.13973799126637554,0.4279475982532751,0.3939393939393939,98.28,43.331999999999994,1.0,1.0,43.331999999999994
2111.0,226.0,65.0,35.0,16.35,8.0,mobile,ios,premium,north,0,0.15418502202643172,0.28634361233480177,0.2222222222222222,130.8,22.145,1.0,0.3,6.6434999999999995
2112.0,502.0,32.0,33.0,12.08,9.0,mobile,android,free,west,0,0.06560636182902585,0.0636182902584493,0.2647058823529412,108.72,3.7259999999999995,1.0,1.0,3.7259999999999995
2113.0,670.0,6.0,23.0,14.72,13.0,mobile,android,trial,south,0,0.03427719821162444,0.00894187779433681,0.5416666666666666,191.36,-11.766000000000002,1.0,0.8,-9.412800000000002
2114.0,667.0,65.0,40.0,7.14,6.0,tablet,android,free,north,1,0.059880239520958084,0.09730538922155689,0.14634146341463414,42.839999999999996,24.458,0.8,1.0,24.458
2115.0,549.0,84.0,19.0,12.7,6.0,mobile,ios,trial,east,1,0.034545454545454546,0.15272727272727274,0.3,76.19999999999999,39.44,1.0,0.8,31.552
2116.0,171.0,65.0,33.0,14.29,14.0,mobile,ios,trial,west,0,0.19186046511627908,0.37790697674418605,0.4117647058823529,200.06,20.863,1.0,0.8,16.6904
2117.0,702.0,117.0,33.0,3.82,6.0,mobile,linux,trial,east,1,0.04694167852062589,0.16642958748221906,0.17647058823529413,22.919999999999998,58.404,1.0,0.8,46.723200000000006
2118.0,409.0,72.0,42.0,16.67,6.0,desktop,linux,free,east,0,0.1024390243902439,0.17560975609756097,0.13953488372093023,100.02000000000001,25.298999999999992,0.6,1.0,25.298999999999992
2119.0,412.0,60.0,41.0,7.0,1.0,desktop,mac,free,south,1,0.09927360774818401,0.14527845036319612,0.023809523809523808,7.0,23.25,0.6,1.0,23.25
2120.0,520.0,6.0,33.0,12.84,5.0,desktop,android,free,south,0,0.06333973128598848,0.011516314779270634,0.14705882352941177,64.2,-10.502,0.6,1.0,-10.502
2121.0,568.0,67.0,22.0,19.15,4.0,mobile,linux,premium,south,0,0.03866432337434095,0.11775043936731107,0.17391304347826086,76.6,27.354999999999997,1.0,0.3,8.206499999999998
2122.0,697.0,20.0,26.0,15.82,11.0,tablet,linux,free,west,0,0.03724928366762178,0.02865329512893983,0.4074074074074074,174.02,-3.646,0.8,1.0,-3.646
2123.0,437.0,86.0,36.0,6.04,8.0,mobile,android,trial,south,1,0.0821917808219178,0.1963470319634703,0.21621621621621623,48.32,37.588,1.0,0.8,30.070400000000003
2124.0,457.0,19.0,29.0,11.29,5.0,mobile,windows,free,north,0,0.06331877729257641,0.04148471615720524,0.16666666666666666,56.449999999999996,-1.2369999999999992,1.0,1.0,-1.2369999999999992
2125.0,551.0,108.0,33.0,16.93,14.0,mobile,mac,free,north,1,0.059782608695652176,0.1956521739130435,0.4117647058823529,237.01999999999998,45.870999999999995,1.0,1.0,45.870999999999995
2126.0,208.0,36.0,46.0,8.73,7.0,mobile,linux,free,south,0,0.22009569377990432,0.1722488038277512,0.14893617021276595,61.11,4.680999999999997,1.0,1.0,4.680999999999997
2127.0,245.0,52.0,37.0,10.56,6.0,mobile,ios,free,east,0,0.15040650406504066,0.21138211382113822,0.15789473684210525,63.36,16.381999999999998,1.0,1.0,16.381999999999998
2128.0,467.0,17.0,36.0,10.45,11.0,desktop,ios,free,west,0,0.07692307692307693,0.03632478632478633,0.2972972972972973,114.94999999999999,-6.335000000000001,0.6,1.0,-6.335000000000001
2129.0,74.0,25.0,38.0,14.28,4.0,mobile,ios,free,north,0,0.5066666666666667,0.3333333333333333,0.10256410256410256,57.12,-0.3839999999999999,1.0,1.0,-0.3839999999999999
2130.0,254.0,110.0,32.0,5.85,7.0,desktop,windows,free,north,1,0.12549019607843137,0.43137254901960786,0.21212121212121213,40.949999999999996,53.445,0.6,1.0,53.445
2131.0,532.0,34.0,27.0,14.5,10.0,mobile,android,free,east,0,0.05065666041275797,0.06378986866791744,0.35714285714285715,145.0,5.299999999999999,1.0,1.0,5.299999999999999
2132.0,713.0,61.0,26.0,9.51,5.0,mobile,ios,trial,west,1,0.036414565826330535,0.08543417366946779,0.18518518518518517,47.55,25.247,1.0,0.8,20.1976
2133.0,393.0,117.0,31.0,11.95,7.0,desktop,windows,free,south,1,0.07868020304568528,0.2969543147208122,0.21875,83.64999999999999,56.065000000000005,0.6,1.0,56.065000000000005
2134.0,309.0,74.0,39.0,11.1,1.0,desktop,android,free,east,1,0.12580645161290321,0.23870967741935484,0.025,11.1,30.92,0.6,1.0,30.92
2135.0,338.0,4.0,29.0,14.4,12.0,tablet,mac,free,east,0,0.0855457227138643,0.011799410029498525,0.4,172.8,-13.97,0.8,1.0,-13.97
2136.0,509.0,42.0,33.0,11.92,13.0,mobile,linux,trial,north,0,0.06470588235294118,0.08235294117647059,0.38235294117647056,154.96,8.174,1.0,0.8,6.5392
2137.0,411.0,46.0,51.0,17.76,10.0,mobile,mac,free,south,0,0.12378640776699029,0.11165048543689321,0.19230769230769232,177.60000000000002,5.5219999999999985,1.0,1.0,5.5219999999999985
